부산산업,1786,3546,1,NNP,*,T,부산산업,*,*,*,*
THEMIDONG,1786,3545,1,NNP,*,F,THEMIDONG,*,*,*,*
인터로조,1786,3545,1,NNP,*,F,인터로조,*,*,*,*
화성밸브,1786,3545,1,NNP,*,F,화성밸브,*,*,*,*
에코바이오,1786,3545,1,NNP,*,F,에코바이오,*,*,*,*
유니슨,1786,3546,1,NNP,*,T,유니슨,*,*,*,*
비츠로셀,1786,3546,1,NNP,*,T,비츠로셀,*,*,*,*
희림,1786,3546,1,NNP,*,T,희림,*,*,*,*
씨에스베어링,1786,3546,1,NNP,*,T,씨에스베어링,*,*,*,*
진도,1786,3545,1,NNP,*,F,진도,*,*,*,*
디케이앤디,1786,3545,1,NNP,*,F,디케이앤디,*,*,*,*
전파기지국,1786,3546,1,NNP,*,T,전파기지국,*,*,*,*
압타머사이언스,1786,3545,1,NNP,*,F,압타머사이언스,*,*,*,*
쎄트렉아이,1786,3545,1,NNP,*,F,쎄트렉아이,*,*,*,*
동운아나텍,1786,3546,1,NNP,*,T,동운아나텍,*,*,*,*
썸에이지,1786,3545,1,NNP,*,F,썸에이지,*,*,*,*
정다운,1786,3546,1,NNP,*,T,정다운,*,*,*,*
KR모터스,1786,3545,1,NNP,*,F,KR모터스,*,*,*,*
아세아시멘트,1786,3545,1,NNP,*,F,아세아시멘트,*,*,*,*
블러썸엠앤씨,1786,3545,1,NNP,*,F,블러썸엠앤씨,*,*,*,*
NHN벅스,1786,3545,1,NNP,*,F,NHN벅스,*,*,*,*
한국토지신탁,1786,3546,1,NNP,*,T,한국토지신탁,*,*,*,*
엔피디,1786,3545,1,NNP,*,F,엔피디,*,*,*,*
엠아이텍,1786,3546,1,NNP,*,T,엠아이텍,*,*,*,*
유진테크,1786,3545,1,NNP,*,F,유진테크,*,*,*,*
제일테크노스,1786,3545,1,NNP,*,F,제일테크노스,*,*,*,*
효성오앤비,1786,3545,1,NNP,*,F,효성오앤비,*,*,*,*
한국코퍼레이션,1786,3546,1,NNP,*,T,한국코퍼레이션,*,*,*,*
비비씨,1786,3545,1,NNP,*,F,비비씨,*,*,*,*
세종메디칼,1786,3546,1,NNP,*,T,세종메디칼,*,*,*,*
부스타,1786,3545,1,NNP,*,F,부스타,*,*,*,*
피피아이,1786,3545,1,NNP,*,F,피피아이,*,*,*,*
오킨스전자,1786,3545,1,NNP,*,F,오킨스전자,*,*,*,*
티사이언티픽,1786,3546,1,NNP,*,T,티사이언티픽,*,*,*,*
교보증권,1786,3546,1,NNP,*,T,교보증권,*,*,*,*
어보브반도체,1786,3545,1,NNP,*,F,어보브반도체,*,*,*,*
동양생명,1786,3546,1,NNP,*,T,동양생명,*,*,*,*
드래곤플라이,1786,3545,1,NNP,*,F,드래곤플라이,*,*,*,*
조광페인트,1786,3545,1,NNP,*,F,조광페인트,*,*,*,*
시디즈,1786,3545,1,NNP,*,F,시디즈,*,*,*,*
남화산업,1786,3546,1,NNP,*,T,남화산업,*,*,*,*
인텔리안테크,1786,3545,1,NNP,*,F,인텔리안테크,*,*,*,*
이지바이오,1786,3545,1,NNP,*,F,이지바이오,*,*,*,*
현대사료,1786,3545,1,NNP,*,F,현대사료,*,*,*,*
에이스토리,1786,3545,1,NNP,*,F,에이스토리,*,*,*,*
제이엔케이히터,1786,3545,1,NNP,*,F,제이엔케이히터,*,*,*,*
미스터블루,1786,3545,1,NNP,*,F,미스터블루,*,*,*,*
바다로19호,1786,3545,1,NNP,*,F,바다로19호,*,*,*,*
강원랜드,1786,3545,1,NNP,*,F,강원랜드,*,*,*,*
에스피시스템스,1786,3545,1,NNP,*,F,에스피시스템스,*,*,*,*
감마누,1786,3545,1,NNP,*,F,감마누,*,*,*,*
오공,1786,3546,1,NNP,*,T,오공,*,*,*,*
넥센타이어,1786,3545,1,NNP,*,F,넥센타이어,*,*,*,*
골프존뉴딘홀딩스,1786,3545,1,NNP,*,F,골프존뉴딘홀딩스,*,*,*,*
조이맥스,1786,3545,1,NNP,*,F,조이맥스,*,*,*,*
싸이토젠,1786,3546,1,NNP,*,T,싸이토젠,*,*,*,*
써니전자,1786,3545,1,NNP,*,F,써니전자,*,*,*,*
에이테크솔루션,1786,3546,1,NNP,*,T,에이테크솔루션,*,*,*,*
한컴MDS,1786,3545,1,NNP,*,F,한컴MDS,*,*,*,*
코메론,1786,3546,1,NNP,*,T,코메론,*,*,*,*
일신석재,1786,3545,1,NNP,*,F,일신석재,*,*,*,*
SK렌터카,1786,3545,1,NNP,*,F,SK렌터카,*,*,*,*
파라다이스,1786,3545,1,NNP,*,F,파라다이스,*,*,*,*
파나진,1786,3546,1,NNP,*,T,파나진,*,*,*,*
카카오게임즈,1786,3545,1,NNP,*,F,카카오게임즈,*,*,*,*
손오공,1786,3546,1,NNP,*,T,손오공,*,*,*,*
케이티스카이라이프,1786,3545,1,NNP,*,F,케이티스카이라이프,*,*,*,*
오스템임플란트,1786,3545,1,NNP,*,F,오스템임플란트,*,*,*,*
와이오엠,1786,3546,1,NNP,*,T,와이오엠,*,*,*,*
아이센스,1786,3545,1,NNP,*,F,아이센스,*,*,*,*
푸드나무,1786,3545,1,NNP,*,F,푸드나무,*,*,*,*
카스,1786,3545,1,NNP,*,F,카스,*,*,*,*
액토즈소프트,1786,3545,1,NNP,*,F,액토즈소프트,*,*,*,*
사조씨푸드,1786,3545,1,NNP,*,F,사조씨푸드,*,*,*,*
지누스,1786,3545,1,NNP,*,F,지누스,*,*,*,*
위메이드,1786,3545,1,NNP,*,F,위메이드,*,*,*,*
세진티에스,1786,3545,1,NNP,*,F,세진티에스,*,*,*,*
엠투아이,1786,3545,1,NNP,*,F,엠투아이,*,*,*,*
엔케이맥스,1786,3545,1,NNP,*,F,엔케이맥스,*,*,*,*
한글과컴퓨터,1786,3545,1,NNP,*,F,한글과컴퓨터,*,*,*,*
블루콤,1786,3546,1,NNP,*,T,블루콤,*,*,*,*
삼성증권,1786,3546,1,NNP,*,T,삼성증권,*,*,*,*
동양고속,1786,3546,1,NNP,*,T,동양고속,*,*,*,*
에이플러스에셋,1786,3546,1,NNP,*,T,에이플러스에셋,*,*,*,*
헝셩그룹,1786,3546,1,NNP,*,T,헝셩그룹,*,*,*,*
디알텍,1786,3546,1,NNP,*,T,디알텍,*,*,*,*
코렌텍,1786,3546,1,NNP,*,T,코렌텍,*,*,*,*
삼익악기,1786,3545,1,NNP,*,F,삼익악기,*,*,*,*
모비스,1786,3545,1,NNP,*,F,모비스,*,*,*,*
컴투스,1786,3545,1,NNP,*,F,컴투스,*,*,*,*
대한그린파워,1786,3545,1,NNP,*,F,대한그린파워,*,*,*,*
KNN,1786,3545,1,NNP,*,F,KNN,*,*,*,*
빅솔론,1786,3546,1,NNP,*,T,빅솔론,*,*,*,*
딜리,1786,3545,1,NNP,*,F,딜리,*,*,*,*
영림원소프트랩,1786,3546,1,NNP,*,T,영림원소프트랩,*,*,*,*
SK가스,1786,3545,1,NNP,*,F,SK가스,*,*,*,*
소마젠,1786,3546,1,NNP,*,T,소마젠,*,*,*,*
SG,1786,3545,1,NNP,*,F,SG,*,*,*,*
스튜디오드래곤,1786,3546,1,NNP,*,T,스튜디오드래곤,*,*,*,*
화승알앤에이,1786,3545,1,NNP,*,F,화승알앤에이,*,*,*,*
상신이디피,1786,3545,1,NNP,*,F,상신이디피,*,*,*,*
디알젬,1786,3546,1,NNP,*,T,디알젬,*,*,*,*
덴티스,1786,3545,1,NNP,*,F,덴티스,*,*,*,*
